"ComputerName","AppID","AppName","Publisher","Version"
"DACTSS621","ie8","Windows Internet Explorer 8","Microsoft Corporation","20090308.140743"
"DACTSS621","KB2115168","Security Update for Windows Server 2003 (KB2115168)","Microsoft Corporation","1"
"DACTSS621","KB2229593","Security Update for Windows Server 2003 (KB2229593)","Microsoft Corporation","1"
"DACTSS621","KB2296011","Security Update for Windows Server 2003 (KB2296011)","Microsoft Corporation","1"
"DACTSS621","KB2347290","Security Update for Windows Server 2003 (KB2347290)","Microsoft Corporation","1"
"DACTSS621","KB2378111","Security Update for Windows Server 2003 (KB2378111)","Microsoft Corporation","1"
"DACTSS621","KB2387149","Security Update for Windows Server 2003 (KB2387149)","Microsoft Corporation","1"
"DACTSS621","KB2393802","Security Update for Windows Server 2003 (KB2393802)","Microsoft Corporation","1"
"DACTSS621","KB2412687","Security Update for Windows Server 2003 (KB2412687)","Microsoft Corporation","1"
"DACTSS621","KB2419635","Security Update for Windows Server 2003 (KB2419635)","Microsoft Corporation","1"
"DACTSS621","KB2423089","Security Update for Windows Server 2003 (KB2423089)","Microsoft Corporation","1"
"DACTSS621","KB2440591","Security Update for Windows Server 2003 (KB2440591)","Microsoft Corporation","1"
"DACTSS621","KB2443105","Security Update for Windows Server 2003 (KB2443105)","Microsoft Corporation","1"
"DACTSS621","KB2443685","Hotfix for Windows Server 2003 (KB2443685)","Microsoft Corporation","1"
"DACTSS621","KB2476490","Security Update for Windows Server 2003 (KB2476490)","Microsoft Corporation","1"
"DACTSS621","KB2478960","Security Update for Windows Server 2003 (KB2478960)","Microsoft Corporation","1"
"DACTSS621","KB2478971","Security Update for Windows Server 2003 (KB2478971)","Microsoft Corporation","1"
"DACTSS621","KB2483185","Security Update for Windows Server 2003 (KB2483185)","Microsoft Corporation","1"
"DACTSS621","KB2483619","Security Update for Windows Server 2003 (KB2483619)","Microsoft Corporation","1"
"DACTSS621","KB2485663","Security Update for Windows Server 2003 (KB2485663)","Microsoft Corporation","1"
"DACTSS621","KB2491683","Security Update for Windows Server 2003 (KB2491683)","Microsoft Corporation","1"
"DACTSS621","KB2506212","Security Update for Windows Server 2003 (KB2506212)","Microsoft Corporation","1"
"DACTSS621","KB2507938","Security Update for Windows Server 2003 (KB2507938)","Microsoft Corporation","1"
"DACTSS621","KB2508272","Security Update for Windows Server 2003 (KB2508272)","Microsoft Corporation","1"
"DACTSS621","KB2508429","Security Update for Windows Server 2003 (KB2508429)","Microsoft Corporation","1"
"DACTSS621","KB2509553","Security Update for Windows Server 2003 (KB2509553)","Microsoft Corporation","1"
"DACTSS621","KB2510531-IE8","Security Update for Windows Internet Explorer 8 (KB2510531)","Microsoft Corporation","1"
"DACTSS621","KB2510587","Security Update for Windows Server 2003 (KB2510587)","Microsoft Corporation","1"
"DACTSS621","KB2511455","Security Update for Windows Server 2003 (KB2511455)","Microsoft Corporation","1"
"DACTSS621","KB2535512","Security Update for Windows Server 2003 (KB2535512)","Microsoft Corporation","1"
"DACTSS621","KB2536276-v2","Security Update for Windows Server 2003 (KB2536276-v2)","Microsoft Corporation","2"
"DACTSS621","KB2544893","Security Update for Windows Server 2003 (KB2544893)","Microsoft Corporation","1"
"DACTSS621","KB2564958","Security Update for Microsoft Windows (KB2564958)","Microsoft Corporation",
"DACTSS621","KB2566454","Security Update for Windows Server 2003 (KB2566454)","Microsoft Corporation","1"
"DACTSS621","KB2567053","Security Update for Windows Server 2003 (KB2567053)","Microsoft Corporation","1"
"DACTSS621","KB2567680","Security Update for Windows Server 2003 (KB2567680)","Microsoft Corporation","1"
"DACTSS621","KB2570222","Security Update for Windows Server 2003 (KB2570222)","Microsoft Corporation","1"
"DACTSS621","KB2570947","Security Update for Windows Server 2003 (KB2570947)","Microsoft Corporation","1"
"DACTSS621","KB2584146","Security Update for Windows Server 2003 (KB2584146)","Microsoft Corporation","1"
"DACTSS621","KB2586448","Security Update for Windows Server 2003 (KB2586448)","Microsoft Corporation","1"
"DACTSS621","KB2586448-IE8","Security Update for Windows Internet Explorer 8 (KB2586448)","Microsoft Corporation","1"
"DACTSS621","KB2592799","Security Update for Windows Server 2003 (KB2592799)","Microsoft Corporation","1"
"DACTSS621","KB2598479","Security Update for Windows Server 2003 (KB2598479)","Microsoft Corporation","1"
"DACTSS621","KB2603381","Security Update for Windows Server 2003 (KB2603381)","Microsoft Corporation","1"
"DACTSS621","KB2616676","Update for Windows Server 2003 (KB2616676)","Microsoft Corporation","1"
"DACTSS621","KB2618444","Security Update for Windows Server 2003 (KB2618444)","Microsoft Corporation","1"
"DACTSS621","KB2618444-IE8","Security Update for Windows Internet Explorer 8 (KB2618444)","Microsoft Corporation","1"
"DACTSS621","KB2618451","Security Update for Windows Server 2003 (KB2618451)","Microsoft Corporation","1"
"DACTSS621","KB2620712","Security Update for Windows Server 2003 (KB2620712)","Microsoft Corporation","1"
"DACTSS621","KB2621440","Security Update for Windows Server 2003 (KB2621440)","Microsoft Corporation","1"
"DACTSS621","KB2631813","Security Update for Windows Server 2003 (KB2631813)","Microsoft Corporation","1"
"DACTSS621","KB2633952-v2","Hotfix for Windows Server 2003 (KB2633952-v2)","Microsoft Corporation","2"
"DACTSS621","KB2638806","Security Update for Windows Server 2003 (KB2638806)","Microsoft Corporation","1"
"DACTSS621","KB2639417","Security Update for Windows Server 2003 (KB2639417)","Microsoft Corporation","1"
"DACTSS621","KB2641690-v2","Update for Windows Server 2003 (KB2641690-v2)","Microsoft Corporation","2"
"DACTSS621","KB2644615","Security Update for Windows Server 2003 (KB2644615)","Microsoft Corporation","1"
"DACTSS621","KB2645640","Security Update for Windows Server 2003 (KB2645640)","Microsoft Corporation","1"
"DACTSS621","KB2647516","Security Update for Windows Server 2003 (KB2647516)","Microsoft Corporation","1"
"DACTSS621","KB2647516-IE8","Security Update for Windows Internet Explorer 8 (KB2647516)","Microsoft Corporation","1"
"DACTSS621","KB2647518","Security Update for Windows Server 2003 (KB2647518)","Microsoft Corporation","1"
"DACTSS621","KB2653956","Security Update for Windows Server 2003 (KB2653956)","Microsoft Corporation","1"
"DACTSS621","KB2655992","Security Update for Windows Server 2003 (KB2655992)","Microsoft Corporation","1"
"DACTSS621","KB2659262","Security Update for Windows Server 2003 (KB2659262)","Microsoft Corporation","1"
"DACTSS621","KB2660465","Security Update for Windows Server 2003 (KB2660465)","Microsoft Corporation","1"
"DACTSS621","KB2675157","Security Update for Windows Server 2003 (KB2675157)","Microsoft Corporation","1"
"DACTSS621","KB2675157-IE8","Security Update for Windows Internet Explorer 8 (KB2675157)","Microsoft Corporation","1"
"DACTSS621","KB2676562","Security Update for Windows Server 2003 (KB2676562)","Microsoft Corporation","1"
"DACTSS621","KB2685939","Security Update for Windows Server 2003 (KB2685939)","Microsoft Corporation","1"
"DACTSS621","KB2686509","Security Update for Windows Server 2003 (KB2686509)","Microsoft Corporation","1"
"DACTSS621","KB2691442","Security Update for Windows Server 2003 (KB2691442)","Microsoft Corporation","1"
"DACTSS621","KB2698365","Security Update for Windows Server 2003 (KB2698365)","Microsoft Corporation","1"
"DACTSS621","KB2705219","Security Update for Windows Server 2003 (KB2705219)","Microsoft Corporation","1"
"DACTSS621","KB2705219-v2","Security Update for Windows Server 2003 (KB2705219-v2)","Microsoft Corporation","2"
"DACTSS621","KB2707511","Security Update for Windows Server 2003 (KB2707511)","Microsoft Corporation","1"
"DACTSS621","KB2712808","Security Update for Windows Server 2003 (KB2712808)","Microsoft Corporation","1"
"DACTSS621","KB2718704","Update for Windows Server 2003 (KB2718704)","Microsoft Corporation","1"
"DACTSS621","KB2727528","Security Update for Windows Server 2003 (KB2727528)","Microsoft Corporation","1"
"DACTSS621","KB2731847-v2","Security Update for Windows Server 2003 (KB2731847-v2)","Microsoft Corporation","2"
"DACTSS621","KB2742604","Security Update for Windows Server 2003 (KB2742604)","Microsoft Corporation","1"
"DACTSS621","KB2749655","Update for Windows Server 2003 (KB2749655)","Microsoft Corporation","1"
"DACTSS621","KB2758857","Security Update for Windows Server 2003 (KB2758857)","Microsoft Corporation","1"
"DACTSS621","KB2770660","Security Update for Windows Server 2003 (KB2770660)","Microsoft Corporation","1"
"DACTSS621","KB2779562","Hotfix for Windows Server 2003 (KB2779562)","Microsoft Corporation","1"
"DACTSS621","KB2780091","Security Update for Windows Server 2003 (KB2780091)","Microsoft Corporation","1"
"DACTSS621","KB2797052","Security Update for Windows Server 2003 (KB2797052)","Microsoft Corporation","1"
"DACTSS621","KB2797052-IE8","Security Update for Windows Internet Explorer 8 (KB2797052)","Microsoft Corporation","1"
"DACTSS621","KB2807986","Security Update for Windows Server 2003 (KB2807986)","Microsoft Corporation","1"
"DACTSS621","KB2808735","Security Update for Windows Server 2003 (KB2808735)","Microsoft Corporation","1"
"DACTSS621","KB2813170","Security Update for Windows Server 2003 (KB2813170)","Microsoft Corporation","1"
"DACTSS621","KB2820917","Security Update for Windows Server 2003 (KB2820917)","Microsoft Corporation","1"
"DACTSS621","KB2829361","Security Update for Windows Server 2003 (KB2829361)","Microsoft Corporation","1"
"DACTSS621","KB2834886","Security Update for Windows Server 2003 (KB2834886)","Microsoft Corporation","1"
"DACTSS621","KB2847311","Security Update for Windows Server 2003 (KB2847311)","Microsoft Corporation","1"
"DACTSS621","KB2850869","Security Update for Windows Server 2003 (KB2850869)","Microsoft Corporation","1"
"DACTSS621","KB2859537","Security Update for Windows Server 2003 (KB2859537)","Microsoft Corporation","1"
"DACTSS621","KB2862152","Security Update for Windows Server 2003 (KB2862152)","Microsoft Corporation","1"
"DACTSS621","KB2862330","Security Update for Windows Server 2003 (KB2862330)","Microsoft Corporation","1"
"DACTSS621","KB2862335","Security Update for Windows Server 2003 (KB2862335)","Microsoft Corporation","1"
"DACTSS621","KB2864058","Security Update for Windows Server 2003 (KB2864058)","Microsoft Corporation","1"
"DACTSS621","KB2864063","Security Update for Windows Server 2003 (KB2864063)","Microsoft Corporation","1"
"DACTSS621","KB2868038","Security Update for Windows Server 2003 (KB2868038)","Microsoft Corporation","1"
"DACTSS621","KB2876217","Security Update for Windows Server 2003 (KB2876217)","Microsoft Corporation","1"
"DACTSS621","KB2876331","Security Update for Windows Server 2003 (KB2876331)","Microsoft Corporation","1"
"DACTSS621","KB2884256","Security Update for Windows Server 2003 (KB2884256)","Microsoft Corporation","1"
"DACTSS621","KB2892076","Security Update for Windows Server 2003 (KB2892076)","Microsoft Corporation","1"
"DACTSS621","KB2893294","Security Update for Windows Server 2003 (KB2893294)","Microsoft Corporation","1"
"DACTSS621","KB2900986","Security Update for Windows Server 2003 (KB2900986)","Microsoft Corporation","1"
"DACTSS621","KB2901115","Security Update for Windows Server 2003 (KB2901115)","Microsoft Corporation","1"
"DACTSS621","KB2909210-IE8","Security Update for Windows Internet Explorer 8 (KB2909210)","Microsoft Corporation","1"
"DACTSS621","KB2909213","Security Update for Windows Server 2003 (KB2909213)","Microsoft Corporation","1"
"DACTSS621","KB2914368","Security Update for Windows Server 2003 (KB2914368)","Microsoft Corporation","1"
"DACTSS621","KB2916036","Security Update for Windows Server 2003 (KB2916036)","Microsoft Corporation","1"
"DACTSS621","KB2922229","Security Update for Windows Server 2003 (KB2922229)","Microsoft Corporation","1"
"DACTSS621","KB2923392","Security Update for Windows Server 2003 (KB2923392)","Microsoft Corporation","1"
"DACTSS621","KB2925418","Security Update for Windows Server 2003 (KB2925418)","Microsoft Corporation","1"
"DACTSS621","KB2925418-IE8","Security Update for Windows Internet Explorer 8 (KB2925418)","Microsoft Corporation","1"
"DACTSS621","KB2926765","Security Update for Windows Server 2003 (KB2926765)","Microsoft Corporation","1"
"DACTSS621","KB2930275","Security Update for Windows Server 2003 (KB2930275)","Microsoft Corporation","1"
"DACTSS621","KB2936068","Security Update for Windows Server 2003 (KB2936068)","Microsoft Corporation","1"
"DACTSS621","KB2936068-IE8","Security Update for Windows Internet Explorer 8 (KB2936068)","Microsoft Corporation","1"
"DACTSS621","KB2939576","Security Update for Windows Server 2003 (KB2939576)","Microsoft Corporation","1"
"DACTSS621","KB2953522-IE8","Security Update for Windows Internet Explorer 8 (KB2953522)","Microsoft Corporation","1"
"DACTSS621","KB2957503","Security Update for Windows Server 2003 (KB2957503)","Microsoft Corporation","1"
"DACTSS621","KB2957509","Security Update for Windows Server 2003 (KB2957509)","Microsoft Corporation","1"
"DACTSS621","KB2957689-IE8","Security Update for Windows Internet Explorer 8 (KB2957689)","Microsoft Corporation","1"
"DACTSS621","KB909520","Microsoft Base Smart Card Cryptographic Service Provider Package","Microsoft Corporation",
"DACTSS621","KB923561","Security Update for Windows Server 2003 (KB923561)","Microsoft Corporation","1"
"DACTSS621","KB923845","Update for Windows Server 2003 (KB923845)","Microsoft Corporation","1"
"DACTSS621","KB924667-v2","Security Update for Windows Server 2003 (KB924667-v2)","Microsoft Corporation","2"
"DACTSS621","KB925066","Hotfix for Windows Server 2003 (KB925066)","Microsoft Corporation","1"
"DACTSS621","KB925398_WMP64","Security Update for Windows Media Player 6.4 (KB925398)","Microsoft Corporation",
"DACTSS621","KB925902","Security Update for Windows Server 2003 (KB925902)","Microsoft Corporation","1"
"DACTSS621","KB925902-v2","Security Update for Windows Server 2003 (KB925902-v2)","Microsoft Corporation","2"
"DACTSS621","KB927891","Update for Windows Server 2003 (KB927891)","Microsoft Corporation","5"
"DACTSS621","KB929123","Security Update for Windows Server 2003 (KB929123)","Microsoft Corporation","1"
"DACTSS621","KB931633","Hotfix for Windows Server 2003 (KB931633)","Microsoft Corporation","2"
"DACTSS621","KB932370-v3","Hotfix for Windows Server 2003 (KB932370-v3)","Microsoft Corporation","3"
"DACTSS621","KB933061","Hotfix for Windows Server 2003 (KB933061)","Microsoft Corporation","1"
"DACTSS621","KB940349-v3","Hotfix for Windows Server 2003 (KB940349-v3)","Microsoft Corporation","3"
"DACTSS621","KB941569","Security Update for Windows Server 2003 (KB941569)","Microsoft Corporation","1"
"DACTSS621","KB941644","Security Update for Windows Server 2003 (KB941644)","Microsoft Corporation","1"
"DACTSS621","KB942288-v4","Hotfix for Windows Server 2003 (KB942288-v4)","Microsoft Corporation","4"
"DACTSS621","KB943055","Security Update for Windows Server 2003 (KB943055)","Microsoft Corporation","1"
"DACTSS621","KB943295","Update for Windows Server 2003 (KB943295)","Microsoft Corporation","1"
"DACTSS621","KB943460","Security Update for Windows Server 2003 (KB943460)","Microsoft Corporation","1"
"DACTSS621","KB943729","Update for Windows Server 2003 (KB943729)","Microsoft Corporation",
"DACTSS621","KB944338-v2","Security Update for Windows Server 2003 (KB944338-v2)","Microsoft Corporation","2"
"DACTSS621","KB944653","Security Update for Windows Server 2003 (KB944653)","Microsoft Corporation","1"
"DACTSS621","KB945553","Security Update for Windows Server 2003 (KB945553)","Microsoft Corporation","1"
"DACTSS621","KB946026","Security Update for Windows Server 2003 (KB946026)","Microsoft Corporation","1"
"DACTSS621","KB947864","Security Update for Windows Server 2003 (KB947864)","Microsoft Corporation","1"
"DACTSS621","KB948496","Update for Windows Server 2003 (KB948496)","Microsoft Corporation","1"
"DACTSS621","KB948590","Security Update for Windows Server 2003 (KB948590)","Microsoft Corporation","1"
"DACTSS621","KB950762","Security Update for Windows Server 2003 (KB950762)","Microsoft Corporation","1"
"DACTSS621","KB950974","Security Update for Windows Server 2003 (KB950974)","Microsoft Corporation","1"
"DACTSS621","KB951066","Security Update for Windows Server 2003 (KB951066)","Microsoft Corporation","1"
"DACTSS621","KB951748","Security Update for Windows Server 2003 (KB951748)","Microsoft Corporation","1"
"DACTSS621","KB952004","Security Update for Windows Server 2003 (KB952004)","Microsoft Corporation","1"
"DACTSS621","KB952069","Security Update for Windows Server 2003 (KB952069)","Microsoft Corporation","1"
"DACTSS621","KB952954","Security Update for Windows Server 2003 (KB952954)","Microsoft Corporation","1"
"DACTSS621","KB953155","Security Update for Windows Server 2003 (KB953155)","Microsoft Corporation","1"
"DACTSS621","KB954155","Security Update for Windows Server 2003 (KB954155)","Microsoft Corporation","1"
"DACTSS621","KB954550-v5","Hotfix for Windows XP (KB954550-v5)","Microsoft Corporation","5"
"DACTSS621","KB955069","Security Update for Windows Server 2003 (KB955069)","Microsoft Corporation","1"
"DACTSS621","KB956438","Hotfix for Windows Server 2003 (KB956438)","Microsoft Corporation","1"
"DACTSS621","KB956572","Security Update for Windows Server 2003 (KB956572)","Microsoft Corporation","1"
"DACTSS621","KB956625","Hotfix for Windows Server 2003 (KB956625)","Microsoft Corporation","1"
"DACTSS621","KB956802","Security Update for Windows Server 2003 (KB956802)","Microsoft Corporation","1"
"DACTSS621","KB956803","Security Update for Windows Server 2003 (KB956803)","Microsoft Corporation","1"
"DACTSS621","KB956844","Security Update for Windows Server 2003 (KB956844)","Microsoft Corporation","1"
"DACTSS621","KB957097","Security Update for Windows Server 2003 (KB957097)","Microsoft Corporation","1"
"DACTSS621","KB958215","Security Update for Windows Server 2003 (KB958215)","Microsoft Corporation","1"
"DACTSS621","KB958469","Security Update for Windows Server 2003 (KB958469)","Microsoft Corporation","1"
"DACTSS621","KB958476","Hotfix for Windows Server 2003 (KB958476)","Microsoft Corporation","1"
"DACTSS621","KB958644","Security Update for Windows Server 2003 (KB958644)","Microsoft Corporation","1"
"DACTSS621","KB958869","Security Update for Windows Server 2003 (KB958869)","Microsoft Corporation","1"
"DACTSS621","KB959426","Security Update for Windows Server 2003 (KB959426)","Microsoft Corporation","1"
"DACTSS621","KB959608","Hotfix for Windows Server 2003 (KB959608)","Microsoft Corporation","1"
"DACTSS621","KB960225","Security Update for Windows Server 2003 (KB960225)","Microsoft Corporation","1"
"DACTSS621","KB960803","Security Update for Windows Server 2003 (KB960803)","Microsoft Corporation","1"
"DACTSS621","KB960859","Security Update for Windows Server 2003 (KB960859)","Microsoft Corporation","1"
"DACTSS621","KB961118","Hotfix for Windows Server 2003 (KB961118)","Microsoft Corporation","1"
"DACTSS621","KB961501","Security Update for Windows Server 2003 (KB961501)","Microsoft Corporation","1"
"DACTSS621","KB967723","Security Update for Windows Server 2003 (KB967723)","Microsoft Corporation","1"
"DACTSS621","KB968816","Security Update for Windows Server 2003 (KB968816)","Microsoft Corporation","1"
"DACTSS621","KB968930","Windows Management Framework Core","Microsoft Corporation",
"DACTSS621","KB969059","Security Update for Windows Server 2003 (KB969059)","Microsoft Corporation","1"
"DACTSS621","KB969947","Security Update for Windows Server 2003 (KB969947)","Microsoft Corporation","1"
"DACTSS621","KB970238","Security Update for Windows Server 2003 (KB970238)","Microsoft Corporation","1"
"DACTSS621","KB970483","Security Update for Windows Server 2003 (KB970483)","Microsoft Corporation","1"
"DACTSS621","KB971032","Security Update for Windows Server 2003 (KB971032)","Microsoft Corporation","1"
"DACTSS621","KB971657","Security Update for Windows Server 2003 (KB971657)","Microsoft Corporation","1"
"DACTSS621","KB971961","Security Update for Windows Server 2003 (KB971961)","Microsoft Corporation","1"
"DACTSS621","KB972270","Security Update for Windows Server 2003 (KB972270)","Microsoft Corporation","1"
"DACTSS621","KB973354","Security Update for Windows Server 2003 (KB973354)","Microsoft Corporation","1"
"DACTSS621","KB973507","Security Update for Windows Server 2003 (KB973507)","Microsoft Corporation","1"
"DACTSS621","KB973540","Security Update for Windows Server 2003 (KB973540)","Microsoft Corporation","1"
"DACTSS621","KB973815","Update for Windows Server 2003 (KB973815)","Microsoft Corporation","1"
"DACTSS621","KB973869","Security Update for Windows Server 2003 (KB973869)","Microsoft Corporation","1"
"DACTSS621","KB973904","Security Update for Windows Server 2003 (KB973904)","Microsoft Corporation","1"
"DACTSS621","KB974112","Security Update for Windows Server 2003 (KB974112)","Microsoft Corporation","1"
"DACTSS621","KB974318","Security Update for Windows Server 2003 (KB974318)","Microsoft Corporation","1"
"DACTSS621","KB974392","Security Update for Windows Server 2003 (KB974392)","Microsoft Corporation","1"
"DACTSS621","KB974571","Security Update for Windows Server 2003 (KB974571)","Microsoft Corporation","1"
"DACTSS621","KB975025","Security Update for Windows Server 2003 (KB975025)","Microsoft Corporation","1"
"DACTSS621","KB975254","Security Update for Windows Server 2003 (KB975254)","Microsoft Corporation","1"
"DACTSS621","KB975558_WM8","Security Update for Windows Media Player (KB975558)","Microsoft Corporation",
"DACTSS621","KB975560","Security Update for Windows Server 2003 (KB975560)","Microsoft Corporation","1"
"DACTSS621","KB975713","Security Update for Windows Server 2003 (KB975713)","Microsoft Corporation","1"
"DACTSS621","KB976098-v2","Hotfix for Windows Server 2003 (KB976098-v2)","Microsoft Corporation","2"
"DACTSS621","KB976323","Security Update for Windows Server 2003 (KB976323)","Microsoft Corporation","1"
"DACTSS621","KB977748","Hotfix for Windows Server 2003 (KB977748)","Microsoft Corporation","1"
"DACTSS621","KB977816","Security Update for Windows Server 2003 (KB977816)","Microsoft Corporation","1"
"DACTSS621","KB977914","Security Update for Windows Server 2003 (KB977914)","Microsoft Corporation","1"
"DACTSS621","KB978338","Security Update for Windows Server 2003 (KB978338)","Microsoft Corporation","1"
"DACTSS621","KB978542","Security Update for Windows Server 2003 (KB978542)","Microsoft Corporation","1"
"DACTSS621","KB978601","Security Update for Windows Server 2003 (KB978601)","Microsoft Corporation","1"
"DACTSS621","KB978695","Security Update for Windows Server 2003 (KB978695)","Microsoft Corporation","1"
"DACTSS621","KB978706","Security Update for Windows Server 2003 (KB978706)","Microsoft Corporation","1"
"DACTSS621","KB979159","Hotfix for Windows Server 2003 (KB979159)","Microsoft Corporation","1"
"DACTSS621","KB979309","Security Update for Windows Server 2003 (KB979309)","Microsoft Corporation","1"
"DACTSS621","KB979482","Security Update for Windows Server 2003 (KB979482)","Microsoft Corporation","1"
"DACTSS621","KB979687","Security Update for Windows Server 2003 (KB979687)","Microsoft Corporation","1"
"DACTSS621","KB979907","Security Update for Windows Server 2003 (KB979907)","Microsoft Corporation","1"
"DACTSS621","KB980232","Security Update for Windows Server 2003 (KB980232)","Microsoft Corporation","1"
"DACTSS621","KB980436","Security Update for Windows Server 2003 (KB980436)","Microsoft Corporation","1"
"DACTSS621","KB981322","Security Update for Windows Server 2003 (KB981322)","Microsoft Corporation","1"
"DACTSS621","KB982132","Security Update for Windows Server 2003 (KB982132)","Microsoft Corporation","1"
"DACTSS621","LiveUpdate","LiveUpdate 3.3 (Symantec Corporation)","Symantec Corporation","3.3.0.102"
"DACTSS621","Microsoft .NET Framework 3.5 SP1","Microsoft .NET Framework 3.5 SP1","Microsoft Corporation",
"DACTSS621","PSE450W2K3R01","Citrix Hotfix Rollup Pack PSE450W2K3R01","Citrix Systems, Inc.",
"DACTSS621","PSE450W2K3R02","Citrix Hotfix Rollup Pack PSE450W2K3R02","Citrix Systems, Inc.",
"DACTSS621","PSE450W2K3R03","Citrix Hotfix Rollup Pack PSE450W2K3R03","Citrix Systems, Inc.",
"DACTSS621","PSE450W2K3R04","Citrix Hotfix Rollup Pack PSE450W2K3R04","Citrix Systems, Inc.",
"DACTSS621","PSE450W2K3R05","Citrix Hotfix Rollup Pack PSE450W2K3R05","Citrix Systems, Inc.",
"DACTSS621","PSE450W2K3R06","Citrix Hotfix Rollup Pack PSE450W2K3R06","Citrix Systems, Inc.",
"DACTSS621","PSE450W2K3R07","Citrix Hotfix Rollup Pack PSE450W2K3R07","Citrix Systems, Inc.",
"DACTSS621","RDC","RDC","Microsoft Corporation",
"DACTSS621","Veritas NetBackup Client","Veritas NetBackup Client","Symantec Corporation","6.5.0"
"DACTSS621","Wdf01007","Microsoft Kernel-Mode Driver Framework Feature Pack 1.7","Microsoft Corporation",
"DACTSS621","WIC","Windows Imaging Component","Microsoft Corporation","3.0.0.0"
"DACTSS621","{05261622-997E-4286-86DC-784E47C135B4}","Harvest 12.1","CA","12.1"
"DACTSS621","{075D7CBF-C191-4D96-A08F-4714EBF81031}","EDILOG 7.1","ExxonMobil","7.1"
"DACTSS621","{0766453E-D6F7-416E-AB2D-77979384B3D9}","Internet Plugin - Velocity Express","Your Company Name","1.01.0000"
"DACTSS621","{0897532E-BA6C-4FB3-91D4-955795B5754C}","Document Manager FP2 8.50","IBM","8.50"
"DACTSS621","{08B7B1D2-C886-439D-BF34-E8FCC2AE5CA2}","Shockwave Player 10","ExxonMobil","10"
"DACTSS621","{0B92E3F9-08C1-4B63-BDDE-FC10E9FC64EE}","Flash Player 11.7.700.202","ExxonMobil","11.7.700.202"
"DACTSS621","{0C609C6F-6A87-416C-8DA0-DC83D5DC472D}","Internet Plugin - TE Tracker","Your Company Name","1.0"
"DACTSS621","{0CC42E0C-62C0-42CE-9FC9-C4009EAA0F07}","Borland Database Engine  5.11","ExxonMobil","5.11"
"DACTSS621","{0FB98FAF-FC67-42E8-9C96-7EE5AB4144DD}","Hasp & Hardlock Drivers (GIS) 4.96","ExxonMobil","4.96"
"DACTSS621","{1273A2F6-496E-4F36-92F5-06BCE138BBCB}","XenApp Advanced Configuration","Citrix Systems, Inc.","4.5.8"
"DACTSS621","{196D090E-BD24-4e0f-A13D-566EF1FBFE46}","Citrix Delivery Services Console - Hotfix Management","Citrix Systems","4.7.0.0"
"DACTSS621","{199B7F78-69B7-47C5-8D4B-A3ED1391FB6B}","Forefront TMG Client 2010_C","Microsoft Corporation","7.0.7734"
"DACTSS621","{19A0D8AB-6C84-43cd-82A0-0939DFA599A0}","Citrix Delivery Services Console - Legacy Tools","Citrix Systems","4.7.0.0"
"DACTSS621","{1BA71BEB-DB8B-4DD9-BA31-1190566220D6}","Autodesk DWF Viewer (English) 7.0b","ExxonMobil","7.0.1"
"DACTSS621","{1C17B1D4-436E-4350-9453-4DE2861DDB17}","Citrix EdgeSight Agent 5.3","Citrix","5.3.4139.3"
"DACTSS621","{1CBD2EAF-EF06-4350-B4B6-549D133A182A}","DataflexPC 6.4 - Build 2140","ExxonMobil","6.4"
"DACTSS621","{1ED3842D-492F-46FF-A30A-DDF5890A8832}","Microsoft Visual Basic for Applications Runtime 6.0","ExxonMobil","6.0"
"DACTSS621","{226C5AE0-777B-4204-831C-2D783F88D533}","SunSystems Thin Client 4.2.6","ExxonMobil","4.2.6"
"DACTSS621","{2609EDF1-34C4-4B03-B634-55F3B3BC4931}","Configuration Manager Client","Microsoft Corporation","4.00.6487.2000"
"DACTSS621","{26A24AE4-039D-4CA4-87B4-2F83216014FF}","Java(TM) 6 Update 14","Sun Microsystems, Inc.","6.0.140"
"DACTSS621","{26E76762-7F20-4694-AD06-CC3A9B547A71}","Office Live Meeting 2007","Microsoft","2007"
"DACTSS621","{273F3684-07EA-4301-93B7-975DBCB65465}","Meridium 3.2.1","Exxonmobil","3.2.1"
"DACTSS621","{2778900D-BACF-4AD6-8AF8-A5F15AEEC972}","Call Pilot - Application Builder 5.0","ExxonMobil","5.0"
"DACTSS621","{29D02F1C-1039-47D3-A3D0-BFFD7384F68E}","Terminal Server TS Tools","ExxonMobil","1.00.0000"
"DACTSS621","{2A4415A3-BCC7-4136-B036-8B63CA5EAD21}","Lotus Notes Client 7.0.3_A","ExxonMobil","7.0.3"
"DACTSS621","{2B0E325B-69E6-4663-AF5F-3F1AA3368AD3}","Citrix Delivery Services Console - Framework","Citrix Systems, Inc.","5.0.2.0"
"DACTSS621","{2C4BB1B1-26CA-4E8A-98BF-3EFD03A650A9}","FolderSizes 5","Key Metric Software","5"
"DACTSS621","{2DEAFB59-6A03-4858-95B1-8A88EAA3B342}","Call Pilot - Desktop Messaging 5.0","ExxonMobil","5.0"
"DACTSS621","{2EE130C8-E9AE-4830-A9C3-925DB3C3BF28}","PuTTY 0.60","ExxonMobil","0.60"
"DACTSS621","{32284310-54B4-4DF2-ACDE-93FFFFF7AF6F}","MileMaker 19_A","Rand McNally","19"
"DACTSS621","{3248F0A8-6813-11D6-A77B-00B0D0150090}","J2SE Runtime Environment 5.0 Update 9","Sun Microsystems, Inc.","1.5.0.90"
